,id,content
1424,{T0S8-D7OP76PY-7679GHAM},"[(2, 0.56156236), (20, 0.41892785)]"
1425,{B5E7-P9PN75AI-3321HEXO},"[(19, 0.0689879), (21, 0.41082853), (29, 0.1980488), (49, 0.3063368)]"
1426,{A3R9-A9ZI78JS-1403WOXA},"[(41, 0.6711138), (73, 0.30156386)]"
1427,{T5I8-K5TC07LU-7155BHUX},"[(37, 0.21208544), (47, 0.71521056), (79, 0.04836477)]"
1428,{B6P9-C3RB29IL-5224DNCI},"[(32, 0.46989733), (47, 0.2763502), (79, 0.23963551)]"
1429,{T4J0-W9QM03ZW-4900TMLM},"[(8, 0.2739877), (18, 0.2775598), (56, 0.14157227), (78, 0.28447133)]"
1430,{H6M8-M8JY84UT-2528KMTL},"[(1, 0.9801287)]"
1431,{Y0J7-Z9UR75TQ-5447CDCR},"[(24, 0.5856394), (44, 0.054422576), (58, 0.34156826)]"
1432,{O6F2-K8OK28RF-1465MAJI},"[(5, 0.032478757), (84, 0.94702756)]"
1433,{H3C3-O6WG03OY-0619DOQP},"[(8, 0.12108445), (30, 0.3725392), (44, 0.48728698)]"
1434,{I7A2-O2GA52GG-2271YRGU},"[(35, 0.5514845), (39, 0.06408458), (62, 0.36735013)]"
1435,{Z8L6-O4RO26OO-0236TYAG},"[(36, 0.5503284), (46, 0.1462269), (88, 0.2831614)]"
1436,{M4B7-X8KB96EZ-6502LWAW},"[(16, 0.2638644), (27, 0.15147196), (54, 0.5681624)]"
1437,{B9T8-O8GP76AG-5890LFCB},"[(71, 0.97576547)]"
1438,{K9E4-M3ZI28GW-2325CVMN},"[(12, 0.976341)]"
1439,{N6R5-B3EG97TF-0769FHWQ},"[(5, 0.46974447), (39, 0.37791196), (41, 0.1352616)]"
1440,{O2X6-P5RX94IF-9747NFCK},"[(19, 0.010425958), (28, 0.48271707), (85, 0.48415884)]"
1441,{E1R6-D0YS50ZK-3224OAQU},"[(61, 0.8915807), (94, 0.08986057)]"
1442,{U5R3-K8QP48PT-0335VEKX},"[(54, 0.68770444), (90, 0.2904355)]"
1443,{E2A9-D2UV16KQ-0824BWJZ},"[(50, 0.080334686), (53, 0.90327084)]"
1444,{Q6A5-L9CI29DG-2953RYSH},"[(90, 0.36671117), (98, 0.6114306)]"
1445,{W6I3-P5AT31OU-2538FUPX},"[(21, 0.39776814), (61, 0.15028915), (70, 0.43285242)]"
1446,{C0R1-F8RI59VF-6792GVNM},"[(11, 0.3519325), (71, 0.39072406), (88, 0.24363029)]"
1447,{Q8N0-Y9RG94UH-8467LQSX},"[(50, 0.11714204), (69, 0.7418406), (87, 0.12114763)]"
1448,{B2U0-Q5CB15NH-7836TPSE},"[(4, 0.33671686), (8, 0.64092785)]"
1449,{W0V4-Z0QB80PD-2655XFXG},"[(4, 0.4600116), (8, 0.49646682), (75, 0.022356221)]"
1450,{P8D0-Z9XD68ZF-7029OECU},"[(61, 0.9837114)]"
1451,{S1I1-I3BM33DH-2380VZDY},"[(5, 0.39983922), (69, 0.13752146), (99, 0.44690648)]"
1452,{Y1L8-F7IW26NR-7032ZMMO},"[(5, 0.03061047), (38, 0.9535281)]"
1453,{A8X0-K8WO71PA-1625PQCY},"[(53, 0.96267456), (73, 0.0100022685)]"
1454,{S4U8-J5RM49EK-5130XSZT},"[(38, 0.98397714)]"
1455,{D4F6-N6EW06LP-0500JSSP},"[(95, 0.9801325)]"
1456,{I6Y4-C8BN92AP-7102RTCC},"[(49, 0.75478923), (55, 0.22881496)]"
1457,{C2T3-Q1QS65CM-3402HVRY},"[(8, 0.70238703), (24, 0.27239254)]"
1458,{X2Y7-Y8HL02CK-6004HIMM},"[(28, 0.7454723), (32, 0.13659674), (47, 0.09883994)]"
1459,{S4M5-I7IG20MY-7694RTLZ},"[(20, 0.4090848), (24, 0.5663229)]"
1460,{R6H1-H2LO63OK-2567QYSY},"[(31, 0.38748875), (85, 0.36774203), (86, 0.23065946)]"
1461,{I1A0-O3RR94NP-4574QJDW},"[(8, 0.9305317), (26, 0.046590976)]"
1462,{Y1G0-U3XV76SI-8959BNIS},"[(93, 0.9783973)]"
1463,{C8W1-V5DL98BT-1073LJVX},"[(49, 0.98371047)]"
1464,{B8T7-E6ED29WY-8613OSXN},"[(13, 0.57318574), (26, 0.35407764), (48, 0.047772374)]"
1465,{P2M6-A1MK17OK-8252FAJY},"[(30, 0.98371094)]"
1466,{B9V7-K0VE48TP-9873DDBB},"[(31, 0.031017244), (70, 0.9484869)]"
1467,{N9F1-V0MO75HP-9960YNHC},"[(49, 0.101626), (80, 0.8731522)]"
1468,{Z8K8-N6FD13EU-1547IJKK},"[(78, 0.34702393), (87, 0.62898296)]"
1469,{W7C6-J7CG61UA-5020PUUY},"[(44, 0.97452295)]"
1470,{G3Z2-X2HZ41PF-4739KFTU},"[(94, 0.9805174)]"
1471,{X5P7-L1KR82PY-4912ROLH},"[(8, 0.0598905), (79, 0.23225543), (82, 0.6921505)]"
1472,{G7X2-W1ME54QW-7406QSJU},"[(88, 0.9698882)]"
1473,{A0I0-O6HO64RM-6056NSBT},"[(82, 0.97451997)]"
1474,{O1I8-G7QY10KZ-8128CVMW},"[(68, 0.7607475), (85, 0.21466103)]"
1475,{B2O1-S7IF14XM-3948HWBO},"[(7, 0.4229094), (46, 0.5524976)]"
1476,{J8L5-M6TF41FV-2131IWSL},"[(21, 0.5409787), (51, 0.43716347)]"
1477,{M4E8-Y5CK77VB-2626MHAS},"[(21, 0.41129076), (27, 0.2912701), (64, 0.28173533)]"
1478,{M8B5-G6EB36GT-4419GGHD},"[(38, 0.02149038), (46, 0.16928603), (87, 0.6811473), (94, 0.11430942)]"
1479,{I7D5-Y9SU80OJ-6878YAIQ},[]
1480,{Q1E1-F8ZL00EM-0460AFTI},"[(83, 0.44580984), (93, 0.29185152), (94, 0.24525723)]"
1481,{V6X1-Q3NC85QZ-5669RXYI},"[(61, 0.6364942), (81, 0.33761802)]"
1482,{S2D8-C3JT03KC-2360ULDX},"[(19, 0.22230509), (87, 0.76129985)]"
1483,{E9N2-S2FG65IN-9201QMHS},"[(18, 0.07194828), (57, 0.9110917)]"
1484,{A0K9-G0CW27XE-0645YKKN},"[(6, 0.8880569), (71, 0.035040125), (76, 0.0498615)]"
1485,{Q9I1-K3QL90TL-8552HBKA},"[(88, 0.9503159)]"
1486,{C4Q6-G5QS39BO-2168RAWW},"[(55, 0.30897054), (91, 0.66643804)]"
1487,{L4I3-D0TC64HD-5349TGLP},"[(13, 0.97239786)]"
1488,{F5D8-W9QU54MT-7179XPYH},"[(75, 0.97161293)]"
1489,{W5P1-P8BC11OC-8071RLKS},"[(4, 0.26857927), (47, 0.07648212), (58, 0.6337715)]"
1490,{R6V6-K1RW69XP-2319KCQI},"[(28, 0.42381272), (39, 0.27463615), (91, 0.28559014)]"
1491,{K5K6-S1UC26AR-2161JWZB},"[(29, 0.062189404), (77, 0.7182166), (86, 0.2008691)]"
1492,{Z4X5-Z7GB89AS-8598FZWQ},"[(80, 0.43770736), (87, 0.54503566)]"
1493,{W4Q7-Y2OL88OX-3310WKGR},"[(40, 0.9801286)]"
1494,{R7I7-L4XT15HV-9793KDPJ},"[(15, 0.17089929), (84, 0.81242937)]"
1495,{U4W3-C9IO91TW-3992XQLQ},"[(19, 0.21443053), (47, 0.4568535), (73, 0.31163344)]"
1496,{K1E7-W7DL81EF-2190ZXQJ},"[(16, 0.10129134), (30, 0.8790371)]"
1497,{N0G2-I6PZ28QV-0274OGPA},"[(24, 0.98225725)]"
1498,{B0I8-D0OG80IY-5897OAHW},"[(71, 0.29945856), (91, 0.6750185)]"
1499,{K1N2-U2SK21AR-7192IIQF},"[(5, 0.79519737), (68, 0.1855156)]"
1500,{K6U7-N7GE76PH-2258YQMI},"[(44, 0.1910106), (49, 0.36077413), (51, 0.054228406), (79, 0.37471348)]"
1501,{H8Y0-C5BA32SI-3934GVYG},"[(17, 0.16791692), (45, 0.65248907), (49, 0.1654836)]"
1502,{U3S1-Q8VN42GG-8121VMSU},"[(59, 0.26203176), (94, 0.71397746)]"
1503,{Y1M3-Z6HD92GZ-1784AYRL},"[(58, 0.60875666), (79, 0.36782143)]"
1504,{X0G0-C8HK05YR-9447PBJG},"[(29, 0.25680703), (55, 0.7197738)]"
1505,{K4C7-V4LC98JP-9336ZVZC},"[(48, 0.9788584)]"
1506,{D8H7-R0EI61CH-3285ONXV},"[(28, 0.7753264), (67, 0.20231842)]"
1507,{I4V2-N2LK37GL-8133MEVW},"[(6, 0.5527411), (91, 0.4305874)]"
1508,{N9H4-K9KW89FU-4964CYIE},"[(17, 0.073326655), (52, 0.08948544), (67, 0.034300655), (69, 0.07944912), (88, 0.09089091), (91, 0.6165534)]"
1509,{M0N8-O7XY43PK-3008OZCJ},"[(17, 0.19477071), (94, 0.7885578)]"
1510,{V2S8-H8ZZ08DV-0596XXAD},"[(62, 0.59585685), (81, 0.38801777)]"
1511,{N8M8-W3VB70MB-5109KFXK},"[(34, 0.7718258), (48, 0.19425777)]"
1512,{X7L0-B7ET66YR-4897DICV},"[(44, 0.27653825), (62, 0.2867592), (84, 0.41598633)]"
1513,{Q8I9-C0EU00HL-3860EHWA},"[(24, 0.81311524), (62, 0.16586527)]"
1514,{S8A5-G4ZY41QI-8736KFDG},"[(14, 0.7728927), (26, 0.20368597)]"
1515,{Z2B5-V4WV73GJ-9324HPBS},"[(23, 0.058427647), (31, 0.7106977), (43, 0.21059054)]"
1516,{O1F3-U3SQ90MB-5682CHMI},"[(12, 0.028555496), (52, 0.95322955)]"
1517,{S2N7-A1JY61YW-2513ASMB},"[(3, 0.31035495), (23, 0.09419497), (37, 0.21740241), (95, 0.17599262), (96, 0.18916848)]"
1518,{Q3K2-H9EB52HA-6684QVJW},"[(5, 0.3866949), (36, 0.10077373), (43, 0.18786395), (65, 0.3104963)]"
1519,{F3X4-P8WH80TJ-5637OFAQ},[]
1520,{P7V9-A3OA41IG-8730MTTL},"[(44, 0.98051804)]"
1521,{M8Z2-K4CM26FD-2054FKGT},"[(7, 0.18103409), (76, 0.79847044)]"
1522,{S3P9-R7WM46BI-2267MZOH},"[(0, 0.6012862), (5, 0.38145807)]"
1523,{I4E6-K7HN90FQ-5248JXGM},"[(55, 0.9784007)]"
1524,{Q1X2-Z0MX16AD-2287SLBL},"[(15, 0.39695996), (53, 0.58375263)]"
1525,{Z7K0-E2UH16SM-8696WPKA},"[(32, 0.21251135), (98, 0.7496572)]"
1526,{V2W1-B2BB60VH-8198OJJM},"[(16, 0.41163915), (94, 0.56103855)]"
1527,{R8K9-C4IU76HA-7025BZNA},[]
1528,{E5L6-C0ZI10KF-8661PXMK},"[(43, 0.97929883)]"
1529,{R3O7-H4RE54UM-2774SMJG},"[(31, 0.077994384), (77, 0.90271866)]"
1530,{B1T5-W0XH95QK-9519TESR},"[(5, 0.14776587), (88, 0.83556277)]"
1531,{E2B3-P5UC96II-7420FAIF},[]
1532,{E3L0-L8XF74DW-6334NDPQ},"[(48, 0.103709765), (55, 0.55231726), (61, 0.21472797), (95, 0.11418816)]"
1533,{G1S3-E5CX12PS-6941XKBY},"[(89, 0.9657364)]"
1534,{T7E3-F1XT70ZV-0548LRAE},"[(38, 0.13782382), (62, 0.8416823)]"
1535,{Y1H9-N3CB47WP-8968PHJH},"[(37, 0.9797232)]"
1536,{H8K6-K1YV73BK-2343WWJW},"[(19, 0.17283928), (32, 0.8082435)]"
1537,{Z1M5-V9QI24WK-9888OYWH},"[(28, 0.45421895), (58, 0.5317293)]"
1538,{F4G4-G4QA10FH-1571ZLVW},"[(40, 0.9808932)]"
1539,{O2H7-J0AV41VG-6453BBYX},"[(50, 0.47589788), (87, 0.50518596)]"
1540,{T7E3-O8IR40TI-4034OTLN},"[(76, 0.9778944)]"
1541,{E6N5-L8FG08DT-7173JKBO},"[(23, 0.47189593), (67, 0.510219)]"
1542,{K9M5-L1BS15LE-1420OZFR},"[(75, 0.39442182), (95, 0.5889068)]"
1543,{O2S2-K6ME70XS-9256WKNG},"[(90, 0.97145265)]"
1544,{T7E9-W7PC55BC-3222FAII},"[(1, 0.94479156)]"
1545,{M7L9-D9BD38GO-0721BURQ},"[(47, 0.86859494), (65, 0.11091093)]"
1546,{W8O1-U3UE59DJ-9025ZXIE},"[(43, 0.019086024), (45, 0.47754872), (52, 0.48399192)]"
1547,{C1P1-W2GH65II-6947LWDH},"[(70, 0.8630072), (95, 0.1225269)]"
1548,{D1W8-M4DN19RA-8191MLNH},"[(28, 0.42437252), (48, 0.46642742), (64, 0.089329526)]"
1549,{Z5L6-J6BL74QP-0636BGWY},"[(22, 0.28608653), (60, 0.30978477), (64, 0.38867414)]"
1550,{H7H9-D1XX87DL-3706QMOI},"[(64, 0.79939), (74, 0.18549126)]"
1551,{Q3K2-D0ED48JI-0988KBUE},"[(42, 0.3664838), (89, 0.6082953)]"
1552,{R1N1-R4DD81XM-1062JPYU},"[(70, 0.9745209)]"
1553,{B3N8-J0OY09XU-7223RNRE},"[(2, 0.97886103)]"
1554,{V7S5-Q5MZ05ZU-8963UBEW},"[(56, 0.967946)]"
1555,{P9D3-I6HV48NS-4039TTWI},"[(11, 0.65866894), (26, 0.111339524), (47, 0.15079762), (84, 0.054483432)]"
1556,{V4P1-P4TE21HD-7204CYQZ},"[(10, 0.9745244)]"
1557,{C0U8-O7ZT05XW-5628IJPH},"[(7, 0.089474715), (32, 0.6336332), (65, 0.17642276), (96, 0.08629757)]"
1558,{C9H2-Z8GC17EF-6382CPKF},"[(23, 0.5491291), (25, 0.17880103), (57, 0.25297835)]"
1559,{W0V9-R3AA33DA-7141AREG},"[(54, 0.48199204), (85, 0.49872077)]"
1560,{G0B8-W9VM25MT-8140XNNQ},"[(55, 0.62790006), (85, 0.34967372)]"
1561,{N9C4-Z5KH99CE-2902UKBL},"[(43, 0.23922971), (72, 0.671931), (97, 0.071136005)]"
1562,{H3T1-W3JZ08BS-1971KQBE},"[(51, 0.7442189), (54, 0.2388223)]"
1563,{K7O7-K8AR35QX-7209MPAT},"[(72, 0.038069353), (95, 0.9455353)]"
1564,{T7E8-L8NU53MH-1998PEIX},"[(56, 0.25238004), (71, 0.71917516)]"
1565,{W3O1-V3UH44WW-1478ZGBF},"[(16, 0.07754994), (23, 0.6710891), (58, 0.2297221)]"
1566,{Y1I2-T6EA38GF-0399QWTW},"[(56, 0.54081917), (69, 0.43732306)]"
1567,{I2I8-E6TK18AL-6659QULD},"[(32, 0.98265314)]"
1568,{M7H8-N0QT19ZV-7321AKAC},"[(25, 0.85742027), (61, 0.11915897)]"
1569,{B7P7-T0AK43MP-0237OGPI},"[(29, 0.2108893), (38, 0.5329088), (90, 0.23881489)]"
1570,{Z7A2-Y8WW41OU-1296PHOQ},"[(58, 0.31324485), (61, 0.662764)]"
1571,{K9W7-V6IV53PK-3735FQWF},"[(36, 0.7682274), (93, 0.20778036)]"
1572,{B0Y2-A6AN49VQ-4275BRGV},"[(38, 0.17665187), (41, 0.5123297), (77, 0.2973057)]"
1573,{U8Z4-Q9SH57HT-8687ZWJU},"[(58, 0.3648059), (82, 0.54641706), (85, 0.06613244)]"
1574,{D5P0-W6AT82FQ-8960WJNO},"[(63, 0.96178555)]"
1575,{L8R4-A4OW82MH-7473RZNX},"[(28, 0.3054935), (41, 0.3641346), (86, 0.25347456), (98, 0.05968963)]"
1576,{Z7U2-T6ES77NE-7490VYDH},"[(45, 0.9822566)]"
1577,{Q8X0-T0LE94CW-6371UEKP},"[(77, 0.44959202), (92, 0.53340113)]"
1578,{D6N3-K4VI73OA-4148SAOU},"[(54, 0.9763433)]"
1579,{V2R6-D2SK26NI-4298YOEE},"[(63, 0.3313096), (65, 0.65229744)]"
1580,{O4G3-C8EO23UK-1012AQJF},"[(14, 0.9503255)]"
1581,{W2M3-Z6PZ19SI-6445TLHG},"[(25, 0.98051786)]"
1582,{A5X9-O6MP91SN-7197HLQP},"[(8, 0.045480814), (44, 0.93164384)]"
1583,{R5Y1-B4XX78TA-0978FDHF},"[(20, 0.49235132), (91, 0.48797473)]"
1584,{S0U5-D7WO85RW-2729GNCR},"[(88, 0.98051775)]"
1585,{P4T6-T6XG08TZ-1687LUTY},"[(41, 0.75048774), (67, 0.22812699)]"
1586,{L4J3-W4OP63KA-0184NOGA},"[(7, 0.580011), (12, 0.13519715), (77, 0.057442173), (87, 0.2118075)]"
1587,{Y7S7-F5FV38NQ-5523TAVQ},"[(63, 0.97839904)]"
1588,{K8E5-T7UK14OH-3390XLTK},"[(23, 0.422336), (45, 0.4146766), (80, 0.14461616)]"
1589,{M6B0-K7XU10XM-3959EUNK},"[(95, 0.8814824), (99, 0.09884383)]"
1590,{B4R0-B1KD36JH-0099WQTH},"[(9, 0.34826437), (90, 0.1065781), (92, 0.5235226)]"
1591,{F8K8-D6WW96IS-0056SLKD},"[(29, 0.10406122), (31, 0.2315285), (63, 0.6476222)]"
1592,{G8M7-U2EU82XT-6674YIYR},"[(57, 0.97741634)]"
1593,{O2H5-Z0MX49QN-4468JRCV},"[(11, 0.20693487), (98, 0.76325727)]"
1594,{J8D4-D4OP61GS-7094JMOW},"[(39, 0.9351623), (58, 0.038950123)]"
1595,{E9A6-O6PI17WL-6269OFRL},"[(75, 0.740366), (92, 0.24350867)]"
1596,{H4K8-U4UA09DG-8403FSFU},"[(13, 0.03377721), (66, 0.22662918), (95, 0.7152522)]"
1597,{F4X2-F3SF58OZ-3939NKOG},"[(14, 0.34515437), (17, 0.6296264)]"
1598,{I8L9-I2ZI55XT-9218CXXE},"[(6, 0.35381824), (20, 0.023460215), (31, 0.471469), (39, 0.13074957)]"
1599,{M3T3-G4CN07DB-6052CWDP},"[(66, 0.5706798), (71, 0.40839246)]"
1600,{D4J6-X7TU90GK-9804AYUX},"[(98, 0.9828702)]"
1601,{E0D6-V0BK73JB-9751NFHW},"[(14, 0.6016091), (23, 0.26225343), (55, 0.1134927)]"
1602,{S9X4-B1OF36ZV-8432XYLX},"[(63, 0.36526316), (88, 0.57142454), (90, 0.038346592)]"
1603,{Y9C2-K2RM14JV-1207HOUC},"[(7, 0.5796766), (76, 0.39336047)]"
1604,{L0Y6-D0WA64AA-2390OHFE},"[(1, 0.06894585), (97, 0.9096683)]"
1605,{C5L1-Z6AH15KY-8360SXPC},"[(8, 0.11610382), (39, 0.11577879), (65, 0.7529041)]"
1606,{U9R7-I3YW74EK-2200WWKR},"[(37, 0.26004028), (61, 0.06858796), (66, 0.6506555)]"
1607,{X1B5-E3LP72GW-9609XOLW},"[(81, 0.98125374)]"
1608,{A9O7-K9SM88GJ-6183GCAR},"[(20, 0.20326518), (39, 0.5550788), (78, 0.22644301)]"
1609,{E6A2-Z0WN31AQ-0530PEZO},"[(70, 0.38214648), (81, 0.48930448), (99, 0.113336034)]"
1610,{B2L3-G6FJ08GG-3782XBFC},"[(0, 0.108702645), (14, 0.29161614), (17, 0.35573035), (19, 0.020805646), (64, 0.20670338)]"
1611,{G0E4-F0HW06HQ-3989PDQA},"[(25, 0.41027635), (35, 0.15683515), (78, 0.114515334), (94, 0.30146742)]"
1612,{V9D8-B4LV77AW-3561UEZM},"[(23, 0.18884048), (51, 0.69900495), (90, 0.09187059)]"
1613,{V7S5-B0MG73YF-6426XYNM},"[(29, 0.13919546), (78, 0.8407305)]"
1614,{Y5E4-S1XR52XN-0408EQNS},"[(72, 0.044113882), (88, 0.93732744)]"
1615,{K7G1-R6FX74DZ-4385OLTF},[]
1616,{O7X8-N0JD52GY-4691LAYV},"[(55, 0.97741735)]"
1617,{X6L2-D9VP53RL-5558CRPX},"[(66, 0.96989375)]"
1618,{X5P7-B9YK03PA-1389VZBR},"[(61, 0.80107725), (94, 0.18036357)]"
1619,{I0D5-H8ET47NV-1494JFSD},"[(81, 0.98125374)]"
1620,{Y2K5-T1DY72TI-6574IDUZ},"[(36, 0.52090406), (65, 0.44178197), (69, 0.017444784)]"
1621,{Z7D1-N1RJ45PN-2260HKLC},"[(12, 0.92325276), (86, 0.056673817)]"
1622,{C7S1-U5LI85QM-0147UKKY},"[(6, 0.17118959), (58, 0.66214985), (96, 0.14502354)]"
1623,{F7S7-Y5TR87XJ-4946BLVH},"[(13, 0.18499622), (89, 0.7921293)]"
1624,{M7B4-M1XI79QZ-8046SIHI},"[(35, 0.43659902), (65, 0.5433267)]"
1625,{B4P4-S4SL29XV-4919NSAD},"[(59, 0.26708084), (82, 0.6947777), (88, 0.0213546)]"
1626,{P4E0-C6XE81HH-3262KHUL},"[(85, 0.97791886)]"
1627,{B0J1-T8RB57PB-9349ODHT},"[(21, 0.03315558), (88, 0.9428526)]"
1628,{V7B3-W9IT47PP-1529DSTG},"[(36, 0.5628809), (75, 0.4131282)]"
1629,{H4S9-U6XR00QE-4861YEHB},"[(5, 0.1015569), (47, 0.41475475), (66, 0.46104273)]"
1630,{J4Q0-X1QW05XI-9401JNIG},"[(6, 0.5534774), (88, 0.42466292)]"
1631,{Q2F0-I1HM92UH-3459ZHXX},"[(4, 0.13695508), (97, 0.8483631)]"
1632,{W4M0-P9XA24YX-6866JKTM},"[(53, 0.6651293), (56, 0.18131787), (90, 0.13238582)]"
1633,{J8E8-S8HR33ZP-4356VYEY},"[(20, 0.4350044), (34, 0.5436107)]"
1634,{U1E8-J7YH82RV-7784EEUV},"[(49, 0.015056188), (58, 0.8875503), (78, 0.054175433), (91, 0.029047947)]"
1635,{B5N0-H1ID72BA-6288FNIO},"[(47, 0.943445), (62, 0.03988139)]"
1636,{T0G7-S2QX65CG-7429CYDO},"[(9, 0.17886241), (68, 0.65813386), (85, 0.14497352)]"
1637,{H2A7-A9IA35AC-2322MATY},"[(35, 0.23639193), (61, 0.74019027)]"
1638,{Q2Q3-I7BO84HP-4524YYNU},"[(21, 0.41730577), (71, 0.56573445)]"
1639,{M2P4-Y1ES56PV-4314UPAR},"[(67, 0.31808558), (68, 0.50298285), (88, 0.16322823)]"
1640,{N6L4-K4GV32KM-1858NPHR},"[(66, 0.97839886)]"
1641,{U2Y9-T4ND42KU-6988DGCP},"[(23, 0.049309723), (69, 0.6976276), (78, 0.23710063)]"
1642,{Z2O7-T5BS25YH-7251ASJG},"[(13, 0.4810106), (55, 0.3747543), (66, 0.12182612)]"
1643,{J1Q6-A2CR12DW-1509YKNM},"[(64, 0.2018244), (70, 0.7825623)]"
1644,{K9W2-R5QO17IH-9869URYI},"[(6, 0.50280076), (98, 0.47627077)]"
1645,{V0M1-K2JT92EM-8604XXSQ},"[(66, 0.8579957), (94, 0.12379111)]"
1646,{E0E2-V8KW02OL-8286QXQM},"[(7, 0.17043604), (94, 0.8055731)]"
1647,{O5K3-E6AH59WO-9213QIPE},"[(69, 0.2965282), (71, 0.6862163)]"
1648,{K0Z3-L0UK25VL-0593CSRC},"[(4, 0.30696598), (85, 0.6760748)]"
1649,{V8A2-U7AU78TY-8866RODK},"[(31, 0.46542543), (51, 0.4768036), (58, 0.035641342)]"
1650,{G2G5-G6AZ67JD-6032JMVO},"[(34, 0.120155744), (36, 0.2438647), (91, 0.016855264), (96, 0.60160357)]"
1651,{J4Q5-A7LL55KY-4632UQYL},"[(66, 0.98160154)]"
1652,{D8S2-C7SN85JT-5576EXTE},"[(49, 0.78244936), (79, 0.19826294)]"
1653,{Q1Z5-V7VL68OV-1288FRET},"[(7, 0.18113583), (71, 0.8006482)]"
1654,{F3B0-S1UF46VY-1783FIZM},"[(81, 0.31746846), (84, 0.6633393)]"
1655,{C6L9-X6HS05OU-7614XVAS},"[(10, 0.22643091), (83, 0.6575261), (95, 0.08822515)]"
1656,{G8A9-M1QF23QF-2054XKMY},"[(36, 0.016849183), (66, 0.96493775)]"
1657,{V1U4-J3IL26XI-5702KHVI},"[(24, 0.872184), (98, 0.106888644)]"
1658,{R7X6-C7JQ59ZK-5512XYXI},"[(8, 0.06669813), (33, 0.5437097), (38, 0.27470204), (71, 0.10112546)]"
1659,{K6X8-J9QP27VV-5786XNPE},"[(13, 0.96120226), (61, 0.01741502)]"
1660,{U1Y5-H7XS75EB-0248RPCK},"[(12, 0.53388244), (96, 0.44212428)]"
1661,{J6O8-F5OH17OY-6892GWYQ},"[(71, 0.29986843), (90, 0.6767108)]"
1662,{Z5R7-Y9XV24CR-7304NFPL},"[(39, 0.113856286), (77, 0.8656521)]"
1663,{D2E0-P4QR58YS-3084CJMH},"[(57, 0.56284404), (75, 0.42202395)]"
1664,{S0M3-J5RP48UB-2436WTEL},"[(31, 0.3254272), (74, 0.4788132), (81, 0.18030512)]"
1665,{Z3L4-A1KO94IM-8883VRAZ},"[(43, 0.066119015), (97, 0.91919917)]"
1666,{O5R8-H3SV60FG-7144JIBA},"[(33, 0.6089222), (75, 0.37100375)]"
1667,{M8C6-Q9FZ59XI-0263KYCE},"[(31, 0.6298144), (50, 0.21191022), (52, 0.1366382)]"
1668,{D0V5-H5DH33BC-6477TRGR},"[(30, 0.06944624), (92, 0.78993845), (98, 0.12491059)]"
1669,{D7T6-S1KB18EB-7924TVHV},"[(38, 0.13959792), (65, 0.79759437), (96, 0.04067909)]"
1670,{G0M3-O6DL81DE-0873RNFF},"[(20, 0.20382757), (43, 0.74790466), (86, 0.03204024)]"
1671,{N9F2-R5WK82TX-9645KYCH},"[(10, 0.49088708), (71, 0.4912283)]"
1672,{U6O4-A2NG79BN-8381LISR},"[(20, 0.2743799), (48, 0.70949566)]"
1673,{B6E3-H5SZ34NF-7072KPLC},[]
1674,{S4Z4-H3XL87QM-5592XZVJ},"[(8, 0.26192802), (38, 0.16459516), (91, 0.16049847), (94, 0.3974357)]"
1675,{S8U4-W5PI59EI-4963CQDG},"[(24, 0.10295709), (63, 0.6507237), (73, 0.21849732)]"
1676,{Y9F0-E5OK59TE-3699UABV},"[(0, 0.03914649), (32, 0.5336001), (67, 0.40291226)]"
1677,{I1B6-D8GI02MF-2562TQBH},"[(46, 0.07845857), (58, 0.03251981), (95, 0.87194043)]"
1678,{R0Z5-S8EQ49AG-2169ARNR},"[(73, 0.14285888), (76, 0.062160615), (80, 0.7787518)]"
1679,{O9I1-U9HL36JT-9244PVPY},"[(28, 0.07179414), (46, 0.05898607), (57, 0.8535151)]"
1680,{T9M2-Y4ER43ZL-7636JKII},"[(56, 0.035589077), (79, 0.94391584)]"
1681,{R1K5-N2UL73RK-9115MTYC},"[(40, 0.6770485), (44, 0.30439183)]"
1682,{Z1P5-U3GB81PD-7480LIZR},"[(14, 0.0146700395), (26, 0.9635434)]"
1683,{Q5Q2-Z0TD93LO-7464CCRC},"[(4, 0.0187199), (67, 0.15750533), (73, 0.5508421), (77, 0.22574934), (89, 0.030741477)]"
1684,{D6C0-E5DT07TJ-4925FSOP},"[(8, 0.49044532), (21, 0.076331414), (67, 0.41552132)]"
1685,{C2E8-G7YI49RJ-7860LELJ},"[(72, 0.97791845)]"
1686,{B8E0-Q6ND99YH-8117AAHW},"[(1, 0.6532062), (28, 0.051297758), (35, 0.27521417)]"
1687,{V6M1-O8OS84LQ-4762UWRV},"[(35, 0.25131634), (37, 0.72976774)]"
1688,{V7M8-D6NY90HY-2925VQSF},"[(59, 0.9716088)]"
1689,{O2B1-R6CI66YM-0969UTCM},"[(18, 0.32844204), (65, 0.15894362), (72, 0.47505054), (89, 0.023798892)]"
1690,{H6K2-G6BW91DV-6916KHVV},"[(96, 0.9788598)]"
1691,{L5I9-Z1AR61AF-2918MDTB},[]
1692,{B5S0-V9AZ05ZY-0637NFJE},"[(22, 0.3333396), (85, 0.6448003)]"
1693,{Y6V5-D5FL57TA-0080TFCV},"[(6, 0.7706597), (45, 0.21237928)]"
1694,{Y2W2-N6KJ27IR-1305NXXV},"[(47, 0.5155113), (65, 0.45555878)]"
1695,{W8J1-N3GA44HN-9379BKAL},"[(23, 0.2692461), (79, 0.712753)]"
