user,day,action_id,content
PMB1928,2010-01-02,"[6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6, 16, 16]","['[(18, 0.49050298), (32, 0.29902428), (51, 0.19368662)]', '[(40, 0.34614265), (55, 0.56481564), (98, 0.07225584)]', '[(12, 0.098504245), (25, 0.25295115), (97, 0.6333319)]', '[(42, 0.044313215), (77, 0.32175148), (93, 0.61872244)]', '[(1, 0.15291625), (8, 0.55805725), (91, 0.26738992)]', '[(47, 0.2189789), (92, 0.75263935)]', '[(39, 0.65254813), (71, 0.3250952)]', '[(17, 0.061776236), (69, 0.7045016), (70, 0.06472712), (91, 0.14709304)]', '[(13, 0.040874653), (15, 0.7752591), (39, 0.16477467)]', '[(74, 0.9805166)]', '[(1, 0.16467898), (76, 0.15622802), (81, 0.65127534)]', '[(52, 0.97161484)]', '[(17, 0.40771338), (49, 0.57502794)]', '[(31, 0.86475205), (34, 0.11799162)]', '[(7, 0.030995486), (51, 0.9476202)]', '[(78, 0.9329107), (97, 0.045705225)]', '[(4, 0.24290065), (27, 0.7144568), (40, 0.018297711)]', '[(11, 0.97515804)]', '[(22, 0.17874625), (54, 0.08023973), (69, 0.7202976)]', '[(11, 0.16478357), (50, 0.09402851), (58, 0.34371668), (77, 0.37696782)]', '[(12, 0.7576224), (27, 0.2234628)]', '[(1, 0.7056678), (68, 0.27541557)]', '[(0, 0.96895146)]', '[(6, 0.33171466), (42, 0.6375468)]', '[(46, 0.14396545), (55, 0.4561396), (61, 0.38080302)]', '[(9, 0.98047334)]', '[(8, 0.23446718), (55, 0.25852045), (85, 0.48792183)]', '[(19, 0.24112962), (27, 0.07914699), (28, 0.66063243)]', '[(39, 0.42757872), (43, 0.5527468)]', '[(36, 0.62322056), (94, 0.35710698)]', '[(56, 0.38386127), (74, 0.43128896), (93, 0.16914646)]', '[(63, 0.3312886), (87, 0.6528459)]', '[(29, 0.97314316)]', '[(55, 0.97314394)]', '[(71, 0.980497)]', '[(30, 0.74778163), (32, 0.23292886)]', '[(87, 0.97791874)]', '[(11, 0.12147533), (12, 0.48501226), (97, 0.37187675)]', '[(0, 0.04936353), (93, 0.93171954)]', '[(69, 0.98089224)]', '[(21, 0.984228)]', '[(30, 0.44416475), (53, 0.5402222)]', '[(4, 0.21325932), (38, 0.7028204), (43, 0.06713356)]', '[(68, 0.5135566), (75, 0.46948308)]', '[(73, 0.9819352)]', '[(3, 0.3127142), (7, 0.61531085), (79, 0.050517812)]', '[(18, 0.5083613), (28, 0.016653037), (50, 0.4463476)]', '[(81, 0.97077924)]', '[(22, 0.9707754)]', '[(39, 0.17541078), (69, 0.4990041), (87, 0.29694757)]', '[(16, 0.49943444), (93, 0.47714463)]', '[(4, 0.34488735), (39, 0.13252962), (70, 0.49940065)]', '[(22, 0.28936166), (89, 0.6897101)]', '[(12, 0.9788577)]', '[(28, 0.6861529), (96, 0.2909708)]', '[(12, 0.9768902)]', '[(36, 0.9441098), (49, 0.035395827)]', '[(6, 0.66927344), (81, 0.3102337)]', '[(48, 0.17849776), (89, 0.8029417)]', '[(10, 0.29214346), (36, 0.50991225), (37, 0.17957425)]', '[(15, 0.8991534), (40, 0.03711508), (95, 0.04570085)]', '[(51, 0.6421201), (76, 0.107606046), (87, 0.23224288)]', '[(37, 0.50360864), (83, 0.4723992)]', '[(21, 0.1064705), (61, 0.3601561), (62, 0.50962335)]', '[(98, 0.98256654)]', '[(30, 0.22613391), (55, 0.13595489), (76, 0.62082976)]', '[(7, 0.17519325), (22, 0.37344882), (29, 0.35430178), (63, 0.07464639)]', '[(15, 0.07673682), (55, 0.90038884)]', '[(15, 0.98012674)]', '[(39, 0.1245289), (80, 0.29653502), (85, 0.55946493)]', '[(56, 0.7774286), (73, 0.2007137)]', '[(20, 0.5549914), (41, 0.4231498)]', '[(12, 0.22521088), (54, 0.70998836), (55, 0.046431232)]', '[(57, 0.24669376), (71, 0.73474735)]', '[(15, 0.22112416), (38, 0.15296826), (51, 0.08206212), (74, 0.16759431), (75, 0.35922092)]', '[(58, 0.8808649), (83, 0.1015694)]', '[(39, 0.9831583)]', '[(10, 0.5812212), (63, 0.018283777), (75, 0.38399208)]', '[(3, 0.5916445), (53, 0.39249045)]', '[(73, 0.98035157)]', '[(59, 0.061654136), (71, 0.91176)]', '[(12, 0.52441305), (53, 0.014859917), (67, 0.4344103)]', '[(43, 0.5608111), (85, 0.036220822), (93, 0.38493773)]', '[(57, 0.27969325), (59, 0.03172484), (77, 0.044359483), (97, 0.62637734)]', '[(17, 0.6842464), (98, 0.29526263)]', '[(7, 0.54873466), (58, 0.43077317)]']"
PMB1928,2010-01-03,,
PMB1928,2010-01-04,,
PPB1181,2010-01-02,,
PPB1181,2010-01-03,,
PPB1181,2010-01-04,,
PSV1737,2010-01-02,,
PSV1737,2010-01-03,,
PSV1737,2010-01-04,,
PTD0273,2010-01-02,,
PTD0273,2010-01-03,,
PTD0273,2010-01-04,,
PXS0749,2010-01-02,,
PXS0749,2010-01-03,,
PXS0749,2010-01-04,,
QAP0266,2010-01-02,,
QAP0266,2010-01-03,,
QAP0266,2010-01-04,,
QCR0394,2010-01-02,"[16, 16, 6, 6, 10, 10, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 16, 16, 16, 16, 10, 10, 16, 16, 12, 12, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6]","['[(57, 0.93064404), (78, 0.050438758)]', '[(36, 0.27596456), (43, 0.7051176)]', '[(10, 0.09806384), (29, 0.38107535), (96, 0.5013883)]', '[(56, 0.98012614)]', '[(23, 0.5350005), (36, 0.104096), (56, 0.34217978)]', '[(32, 0.054659322), (48, 0.6319997), (58, 0.29461664)]', '[(39, 0.15800826), (57, 0.5852474), (88, 0.23410013)]', '[(5, 0.29566258), (63, 0.6814616)]', '[(96, 0.9783998)]', '[(31, 0.18083578), (76, 0.79777974)]', '[(3, 0.52129453), (16, 0.3744268), (55, 0.08052957)]', '[(4, 0.25981322), (38, 0.110045694), (64, 0.6063911)]', '[(16, 0.13018432), (44, 0.7608554), (92, 0.08867469)]', '[(60, 0.64666754), (62, 0.3328403)]', '[(7, 0.1473302), (34, 0.8325933)]', '[(38, 0.6182726), (44, 0.15111153), (87, 0.21074435)]', '[(67, 0.5637006), (77, 0.41342196)]', '[(63, 0.97689074)]', '[(40, 0.42993295), (54, 0.47831294), (73, 0.07784489)]', '[(80, 0.82790744), (91, 0.15804102)]', '[(3, 0.97314656)]', '[(70, 0.97314173)]', '[(1, 0.607949), (4, 0.37313455)]', '[(57, 0.11587709), (68, 0.7736467), (73, 0.09175233)]', '[(49, 0.9228858), (93, 0.058196526)]', '[(96, 0.98089176)]', '[]', '[]', '[(2, 0.31580815), (70, 0.011145537), (77, 0.6494753)]', '[(0, 0.5047652), (44, 0.43583083), (73, 0.04529353)]', '[(69, 0.97452265)]', '[(23, 0.8061451), (94, 0.16863224)]', '[(2, 0.3609922), (32, 0.61933535)]', '[(23, 0.7474412), (27, 0.10744834), (81, 0.12430213)]', '[(13, 0.35878175), (64, 0.38004896), (92, 0.24000429)]', '[(77, 0.18911998), (96, 0.7894986)]', '[(70, 0.97576195)]', '[(70, 0.9245029), (77, 0.05150309)]', '[(34, 0.83388644), (50, 0.14323765)]', '[(40, 0.50254655), (71, 0.4745762)]', '[(15, 0.3695502), (88, 0.60645753)]', '[(22, 0.9732571)]']"
QCR0394,2010-01-03,,
QCR0394,2010-01-04,,
QGB0554,2010-01-02,"[6, 6, 6, 6, 16, 16, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 16, 16, 17, 17, 16, 16, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 16, 16, 6, 6]","['[(38, 0.03970164), (39, 0.94304305)]', '[(27, 0.07196458), (66, 0.91077876)]', '[(81, 0.06624382), (84, 0.9155402)]', '[(12, 0.15317388), (13, 0.15179135), (37, 0.021624038), (76, 0.6545946)]', '[(4, 0.96794534)]', '[(6, 0.96794784)]', '[(63, 0.34210202), (69, 0.31772318), (80, 0.075646825), (90, 0.24992748)]', '[(5, 0.2828836), (89, 0.7022129)]', '[(53, 0.97689575)]', '[(80, 0.9768911)]', '[(49, 0.27322525), (59, 0.48946777), (88, 0.2161022)]', '[(10, 0.610044), (38, 0.36857238)]', '[(26, 0.1813594), (60, 0.7981473)]', '[(39, 0.4652042), (79, 0.51430273)]', '[(92, 0.3529855), (94, 0.63114953)]', '[(16, 0.9838724)]', '[(15, 0.9801292)]', '[(63, 0.92936337), (68, 0.05096238)]', '[(11, 0.25577572), (14, 0.22827545), (82, 0.04305911), (84, 0.4450397)]', '[(8, 0.029572321), (74, 0.95035285)]', '[(7, 0.7868528), (40, 0.18792555)]', '[(30, 0.44343108), (47, 0.26570818), (70, 0.022765016), (81, 0.24338612)]', '[(64, 0.70758873), (90, 0.26899242)]', '[(46, 0.5141064), (76, 0.46247363)]', '[(7, 0.16492572), (94, 0.8154013)]', '[(65, 0.98012894)]', '[(21, 0.97515696)]', '[(62, 0.975156)]', '[(86, 0.7384199), (93, 0.24108833)]', '[(38, 0.1800257), (79, 0.50633764), (83, 0.29335338)]', '[(43, 0.019303927), (54, 0.77754307), (68, 0.18478248)]', '[(18, 0.30489725), (53, 0.5605158), (66, 0.11621598)]', '[(0, 0.37766647), (96, 0.60426515)]', '[(22, 0.1227158), (25, 0.78943294), (31, 0.07046456)]', '[(1, 0.17195505), (41, 0.42228946), (49, 0.2682169), (98, 0.11826601)]', '[(14, 0.8017152), (45, 0.17861304)]', '[(18, 0.9724008)]', '[(75, 0.97239906)]', '[(53, 0.12303016), (83, 0.8600121)]', '[(4, 0.25762114), (87, 0.7200282)]', '[(38, 0.7404152), (81, 0.24511866)]', '[(26, 0.07001967), (91, 0.90952945)]', '[(13, 0.30182984), (70, 0.674177)]', '[(17, 0.52609485), (60, 0.10114643), (76, 0.349008)]', '[(9, 0.7391758), (87, 0.24325977)]', '[(31, 0.8097168), (74, 0.17271796)]', '[(98, 0.9548354)]', '[(79, 0.954837)]', '[(73, 0.81954163), (89, 0.1590738)]', '[(21, 0.58345467), (50, 0.39390942)]', '[(37, 0.9751614)]', '[(61, 0.97515947)]', '[(46, 0.20026605), (63, 0.4199941), (93, 0.29217133), (97, 0.07177032)]', '[(32, 0.14757143), (44, 0.23599589), (93, 0.60047174)]']"
QGB0554,2010-01-03,,
QGB0554,2010-01-04,,
RAB1453,2010-01-02,,
RAB1453,2010-01-03,,
RAB1453,2010-01-04,,
RCD0299,2010-01-02,"[16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['[(3, 0.023209631), (84, 0.9571168)]', '[(34, 0.7242768), (77, 0.25605083)]', '[(41, 0.14648959), (67, 0.8295152)]', '[(5, 0.47670695), (82, 0.49929944)]', '[(11, 0.775652), (94, 0.20678246)]', '[(24, 0.7399535), (25, 0.2424812)]', '[(80, 0.04189044), (95, 0.9398939)]', '[(48, 0.9815996)]', '[(48, 0.75181466), (71, 0.22680256)]', '[(40, 0.97839826)]', '[(5, 0.36575884), (47, 0.6123795)]', '[(73, 0.69580287), (96, 0.28233925)]', '[(5, 0.05421841), (25, 0.9252887)]', '[(1, 0.061814148), (13, 0.13627498), (31, 0.7011056), (54, 0.0807292)]', '[(59, 0.97161245)]', '[(90, 0.97160876)]', '[(11, 0.3268958), (32, 0.4038181), (42, 0.25030097)]', '[(43, 0.6105036), (63, 0.23570985), (70, 0.13755934)]', '[(25, 0.97576183)]', '[(8, 0.9757639)]', '[(27, 0.4911712), (29, 0.06149352), (77, 0.42520565)]', '[(15, 0.39226234), (69, 0.58538264)]', '[(26, 0.6666885), (70, 0.3093194)]', '[(4, 0.9757637)]', '[(86, 0.97930026)]', '[(86, 0.97929835)]', '[(20, 0.16587786), (43, 0.4502292), (45, 0.364419)]', '[(66, 0.11561154), (98, 0.86471635)]', '[(56, 0.8241597), (86, 0.15916757)]', '[(26, 0.4639954), (79, 0.51933247)]', '[(6, 0.24490991), (86, 0.10787038), (88, 0.6281288)]', '[(37, 0.6928526), (42, 0.28785998)]']"
RCD0299,2010-01-03,,
RCD0299,2010-01-04,,
RCW1932,2010-01-02,,
RCW1932,2010-01-03,,
RCW1932,2010-01-04,,
RDB0546,2010-01-02,,
RDB0546,2010-01-03,,
RDB0546,2010-01-04,,
RDC0128,2010-01-02,"[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 16, 16, 16, 16, 6, 6, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16]","['[(41, 0.39391884), (48, 0.55656976), (93, 0.030037109)]', '[(22, 0.07254651), (32, 0.037745215), (86, 0.8702367)]', '[(7, 0.013312037), (36, 0.37884575), (87, 0.59331)]', '[(43, 0.87957716), (49, 0.079042085), (60, 0.026849046)]', '[(36, 0.27877265), (37, 0.21657638), (95, 0.4898986)]', '[(36, 0.62736535), (42, 0.093268365), (76, 0.25466436), (92, 0.010101873)]', '[(71, 0.97515774)]', '[(21, 0.12825231), (27, 0.10280828), (68, 0.74459827)]', '[(91, 0.48044476), (94, 0.47218466), (98, 0.02620561)]', '[(6, 0.23591466), (32, 0.13012354), (40, 0.10235001), (49, 0.24459502), (84, 0.2662845)]', '[(31, 0.7540423), (86, 0.22308296)]', '[(80, 0.9768929)]', '[(57, 0.96894526)]', '[(4, 0.9689502)]', '[(65, 0.5550216), (73, 0.4277229)]', '[(77, 0.33830196), (97, 0.64444053)]', '[(38, 0.03257196), (49, 0.12850519), (99, 0.81457895)]', '[(0, 0.81102914), (69, 0.16438092)]', '[(52, 0.7167899), (58, 0.031431526), (98, 0.22859934)]', '[(53, 0.9763457)]', '[(13, 0.33894658), (62, 0.11887356), (91, 0.5253933)]', '[(17, 0.045993898), (65, 0.079207115), (99, 0.8580115)]', '[(3, 0.5296016), (32, 0.27208024), (73, 0.179226)]', '[(14, 0.34038696), (89, 0.6349109)]', '[(2, 0.2963758), (89, 0.67773646)]', '[(11, 0.97384953)]', '[(25, 0.9707764)]', '[(62, 0.77662957), (80, 0.19444422)]', '[(50, 0.69576925), (59, 0.28861713)]', '[(23, 0.26257193), (89, 0.14684078), (92, 0.57513267)]']"
RDC0128,2010-01-03,,
RDC0128,2010-01-04,,
REF1924,2010-01-02,,
REF1924,2010-01-03,,
REF1924,2010-01-04,,
REL0910,2010-01-02,,
REL0910,2010-01-03,,
REL0910,2010-01-04,,
RFP1918,2010-01-02,"[15, 15, 10, 10, 10, 10, 10, 10, 14, 14, 10, 10, 10, 10, 10, 10, 14, 14, 14, 14, 14, 14, 14, 14, 10, 10, 14, 14, 10, 10, 16, 16, 14, 14, 10, 10, 10, 10, 14, 14, 14, 14, 10, 10, 10, 10, 10, 10, 15, 15, 14, 14, 10, 10, 14, 14]","['[(42, 0.96894825)]', '[(75, 0.96895343)]', '[(36, 0.6005067), (71, 0.37427244)]', '[(21, 0.19917856), (26, 0.77559716)]', '[(84, 0.97385573)]', '[(8, 0.8045412), (37, 0.1695728)]', '[(6, 0.9022306), (51, 0.048920095), (89, 0.031148117)]', '[(13, 0.010671839), (80, 0.97144353)]', '[(34, 0.97741675)]', '[(7, 0.36877525), (25, 0.60887045)]', '[(82, 0.9745215)]', '[(5, 0.3408192), (14, 0.6339569)]', '[(95, 0.9668768)]', '[(7, 0.44590217), (34, 0.5213077)]', '[(39, 0.12137396), (59, 0.08586946), (94, 0.7223074), (97, 0.054652512)]', '[(8, 0.72863173), (22, 0.2552422)]', '[(38, 0.05474999), (63, 0.5674612), (82, 0.3556619)]', '[(7, 0.44838038), (19, 0.058897622), (74, 0.47059342)]', '[(31, 0.9736423)]', '[(54, 0.9745227)]', '[(92, 0.97161573)]', '[(28, 0.6472569), (70, 0.29857874), (95, 0.026344538)]', '[(13, 0.05490234), (37, 0.75932014), (60, 0.16506185)]', '[(21, 0.29640195), (88, 0.6826682)]', '[(54, 0.46443492), (98, 0.52019656)]', '[(40, 0.2649287), (76, 0.7197021)]', '[(3, 0.325329), (5, 0.029469095), (25, 0.62419474)]', '[(45, 0.322991), (46, 0.031942606), (57, 0.6305338)]', '[(26, 0.1289725), (29, 0.32489586), (98, 0.5301701)]', '[(30, 0.567612), (37, 0.38438764), (92, 0.03203819)]', '[(9, 0.31629786), (54, 0.09198217), (82, 0.57143617)]', '[(35, 0.32221344), (90, 0.65729314)]', '[(17, 0.35963717), (59, 0.6194346)]', '[(68, 0.7372354), (69, 0.24183527)]', '[(5, 0.06410897), (12, 0.7949471), (29, 0.12548997)]', '[(32, 0.4515469), (47, 0.32805702), (49, 0.20494007)]', '[(25, 0.41968825), (73, 0.17781426), (87, 0.3865354)]', '[(43, 0.80884016), (67, 0.17503466)]', '[(38, 0.49567014), (51, 0.4819743)]', '[(13, 0.44243598), (42, 0.2860961), (83, 0.24933927)]', '[(13, 0.08945846), (46, 0.88818556)]', '[(59, 0.96798027)]', '[(2, 0.50386834), (59, 0.040099405), (86, 0.4408186)]', '[(47, 0.98447466)]', '[(14, 0.38156036), (97, 0.5856461)]', '[(74, 0.9668822)]', '[(27, 0.97452044)]', '[(60, 0.4292489), (69, 0.5455267)]', '[(5, 0.96894836)]', '[(75, 0.96895343)]', '[(37, 0.9260865), (49, 0.052985065)]', '[(1, 0.7631083), (4, 0.21596384)]', '[(43, 0.9745229)]', '[(39, 0.11097935), (63, 0.8637959)]', '[(34, 0.68894416), (46, 0.28068224)]', '[(98, 0.9774185)]']"
RFP1918,2010-01-03,,
RFP1918,2010-01-04,,
RKW1936,2010-01-02,,
RKW1936,2010-01-03,,
RKW1936,2010-01-04,,
RMK1771,2010-01-02,,
RMK1771,2010-01-03,,
RMK1771,2010-01-04,,
RMP0754,2010-01-02,,
RMP0754,2010-01-03,,
RMP0754,2010-01-04,,
RSM1133,2010-01-02,,
RSM1133,2010-01-03,,
RSM1133,2010-01-04,,
RVJ0046,2010-01-02,,
RVJ0046,2010-01-03,,
RVJ0046,2010-01-04,,
SAF1942,2010-01-02,,
SAF1942,2010-01-03,,
SAF1942,2010-01-04,,
SBP1176,2010-01-02,,
SBP1176,2010-01-03,,
SBP1176,2010-01-04,,
SCW1456,2010-01-02,,
SCW1456,2010-01-03,,
SCW1456,2010-01-04,,
SDL0541,2010-01-02,,
SDL0541,2010-01-03,,
SDL0541,2010-01-04,,
SEL1062,2010-01-02,"[6, 6, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 6, 6, 16, 16, 6, 6, 6, 6, 6, 6, 16, 16, 6, 6, 6, 6]","['[(39, 0.97741777)]', '[(37, 0.67280394), (68, 0.3048415)]', '[(7, 0.07499131), (24, 0.73071253), (82, 0.17833444)]', '[(3, 0.27708915), (49, 0.42979714), (66, 0.27715278)]', '[(35, 0.9745262)]', '[(98, 0.9745219)]', '[(19, 0.4503581), (56, 0.3020831), (80, 0.22542946)]', '[(27, 0.9774164)]', '[(49, 0.45739508), (80, 0.5283492)]', '[(23, 0.18484218), (28, 0.106695145), (73, 0.6861299)]', '[(74, 0.97839665)]', '[(37, 0.048310127), (91, 0.9303078)]', '[(69, 0.20879914), (70, 0.18149441), (92, 0.5909821)]', '[(6, 0.44480634), (34, 0.14254615), (74, 0.39392373)]', '[(9, 0.923646), (24, 0.05449828)]', '[(3, 0.5976006), (13, 0.19028805), (82, 0.19047228)]', '[(3, 0.341846), (41, 0.56292474), (86, 0.0749433)]', '[(1, 0.65261114), (15, 0.32689705)]', '[(12, 0.34966612), (40, 0.41577092), (43, 0.2102239)]', '[(55, 0.27506953), (78, 0.6999453)]', '[(7, 0.26507565), (14, 0.10358634), (99, 0.6145502)]', '[(33, 0.10353398), (47, 0.8770517)]', '[(55, 0.9808913)]', '[(22, 0.98089087)]', '[(43, 0.08486123), (44, 0.7481144), (49, 0.14327653)]', '[(55, 0.5266113), (59, 0.44940007)]', '[(7, 0.49027127), (78, 0.48737776)]', '[(23, 0.31485474), (30, 0.26560667), (31, 0.36460263), (36, 0.031860087)]', '[(74, 0.49631673), (92, 0.48132655)]', '[(1, 0.8718467), (54, 0.10579952)]', '[(34, 0.07638598), (45, 0.41818124), (63, 0.4816852)]', '[(39, 0.04933641), (58, 0.9266731)]', '[(36, 0.26756468), (40, 0.10069877), (68, 0.6157753)]', '[(3, 0.98371077)]', '[(13, 0.15387723), (15, 0.15076675), (30, 0.6793947)]', '[(44, 0.36141655), (45, 0.62245774)]', '[(49, 0.676418), (92, 0.3026536)]', '[(5, 0.42207995), (88, 0.55699086)]', '[(48, 0.6134144), (59, 0.17723961), (83, 0.18818052)]', '[(11, 0.1600991), (28, 0.5342175), (69, 0.28451666)]', '[(9, 0.14189328), (58, 0.84320223)]', '[(52, 0.6329649), (71, 0.11409918), (90, 0.22951207)]', '[(8, 0.9703554)]', '[(63, 0.97689295)]', '[(53, 0.537771), (61, 0.4446629)]', '[(9, 0.0562108), (53, 0.13398607), (56, 0.78631663)]', '[(19, 0.21706404), (52, 0.7589432)]', '[(59, 0.3538843), (75, 0.6221259)]', '[(81, 0.05424077), (93, 0.92340326)]', '[(40, 0.9774185)]', '[(31, 0.9846292)]', '[(23, 0.75933206), (27, 0.12150814), (68, 0.10462871)]', '[(36, 0.09720666), (89, 0.8858338)]', '[(39, 0.8182693), (57, 0.16477013)]']"
SEL1062,2010-01-03,,
SEL1062,2010-01-04,,
SFA1912,2010-01-02,,
SFA1912,2010-01-03,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 0, 0, 10, 10, 10, 10, 0, 0, 3, 3, 10, 10, 0, 0, 10, 10, 13, 13, 0, 0, 0, 0, 10, 10, 10, 10, 0, 0, 10, 10, 10, 10, 0, 0, 0, 0, 10, 10, 10, 10, 0, 0]","['[(2, 0.97886103)]', '[(31, 0.4544476), (49, 0.028300703), (69, 0.49653387)]', '[(0, 0.22290584), (23, 0.23398295), (55, 0.2476707), (65, 0.27170873)]', '[(7, 0.089474715), (32, 0.6336332), (65, 0.17642276), (96, 0.08629757)]', '[(15, 0.3443831), (18, 0.53073937), (92, 0.11055896)]', '[(70, 0.8630072), (95, 0.1225269)]', '[(23, 0.5491291), (25, 0.17880103), (57, 0.25297835)]', '[(31, 0.1118888), (88, 0.8688227)]', '[(28, 0.42437252), (48, 0.46642742), (64, 0.089329526)]', '[(7, 0.68152684), (26, 0.29839852)]', '[(59, 0.9657348)]', '[(89, 0.9657364)]', '[(64, 0.79939), (74, 0.18549126)]', '[(36, 0.27357394), (55, 0.19674753), (87, 0.5153605)]', '[(6, 0.089980334), (27, 0.8933487)]', '[(6, 0.5527411), (91, 0.4305874)]', '[(48, 0.9788584)]', '[(48, 0.9788575)]', '[(10, 0.12596539), (51, 0.49366784), (74, 0.3641387)]', '[(72, 0.038069353), (95, 0.9455353)]', '[(12, 0.38073182), (70, 0.60259575)]', '[(75, 0.39442182), (95, 0.5889068)]', '[(15, 0.9381853), (69, 0.045141734)]', '[(17, 0.19477071), (94, 0.7885578)]', '[(37, 0.8967839), (74, 0.08272733)]', '[(47, 0.86859494), (65, 0.11091093)]', '[(37, 0.52848697), (99, 0.43758798)]', '[(34, 0.7718258), (48, 0.19425777)]', '[(17, 0.073326655), (52, 0.08948544), (67, 0.034300655), (69, 0.07944912), (88, 0.09089091), (91, 0.6165534)]', '[(0, 0.18110187), (30, 0.25377437), (58, 0.5486195)]', '[(90, 0.97145265)]', '[(7, 0.3485475), (49, 0.24006695), (93, 0.39066866)]', '[(27, 0.8337564), (69, 0.14102294)]', '[(42, 0.3664838), (89, 0.6082953)]', '[(19, 0.2512551), (25, 0.084006846), (40, 0.27205098), (41, 0.37851572)]', '[(5, 0.3866949), (36, 0.10077373), (43, 0.18786395), (65, 0.3104963)]', '[(24, 0.81311524), (62, 0.16586527)]', '[(7, 0.536552), (11, 0.042312104), (97, 0.4004195)]', '[(70, 0.9745209)]', '[(26, 0.55443233), (94, 0.42034674)]', '[(16, 0.3864337), (78, 0.6002747)]', '[(3, 0.31035495), (23, 0.09419497), (37, 0.21740241), (95, 0.17599262), (96, 0.18916848)]', '[(37, 0.8333897), (98, 0.14612111)]', '[(38, 0.13782382), (62, 0.8416823)]', '[(35, 0.14928308), (37, 0.47252822), (59, 0.34678188)]', '[(56, 0.967946)]', '[(32, 0.45168427), (55, 0.2767037), (62, 0.2572943)]', '[(43, 0.019086024), (45, 0.47754872), (52, 0.48399192)]', '[(24, 0.058588136), (45, 0.920482)]', '[(44, 0.27653825), (62, 0.2867592), (84, 0.41598633)]', '[(37, 0.9797232)]', '[(85, 0.053470585), (86, 0.56556034), (88, 0.36109856)]', '[(21, 0.6893037), (47, 0.29508376)]', '[(22, 0.28608653), (60, 0.30978477), (64, 0.38867414)]']"
SFA1912,2010-01-04,,
SFJ0856,2010-01-02,"[16, 16, 16, 16]","['[(38, 0.10444788), (48, 0.37174088), (57, 0.5047211)]', '[(31, 0.665847), (41, 0.010698958), (87, 0.25216326), (92, 0.052394684)]', '[(12, 0.36495942), (34, 0.46286818), (82, 0.15508962)]', '[(12, 0.47523093), (39, 0.24587604), (42, 0.26181003)]']"
SFJ0856,2010-01-03,,
SFJ0856,2010-01-04,,
SIS0042,2010-01-02,,
SIS0042,2010-01-03,,
SIS0042,2010-01-04,,
SJG0228,2010-01-02,"[16, 16, 6, 6, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]","['[(65, 0.98286563)]', '[(54, 0.36556235), (56, 0.049165905), (62, 0.568485)]', '[(6, 0.30056342), (34, 0.06863283), (71, 0.6124335)]', '[(75, 0.6595262), (91, 0.3219141)]', '[(11, 0.97576183)]', '[(36, 0.46528357), (88, 0.5107277)]', '[(46, 0.97972167)]', '[(74, 0.039481293), (84, 0.15174262), (89, 0.788907)]', '[(37, 0.6035588), (74, 0.17348003), (89, 0.20617412)]', '[(54, 0.20768894), (60, 0.29031414), (64, 0.48520884)]', '[(19, 0.25963247), (74, 0.7188376)]', '[(12, 0.062700614), (70, 0.9159184)]', '[(21, 0.9689518)]', '[(63, 0.9689519)]']"
SJG0228,2010-01-03,,
SJG0228,2010-01-04,,
SKC0074,2010-01-02,,
SKC0074,2010-01-03,,
SKC0074,2010-01-04,,
SKF1892,2010-01-02,,
SKF1892,2010-01-03,,
SKF1892,2010-01-04,,
SKL0325,2010-01-02,,
SKL0325,2010-01-03,,
SKL0325,2010-01-04,,
SKV0041,2010-01-02,,
SKV0041,2010-01-03,,
SKV0041,2010-01-04,,
